"Long","Lat"
-73.9324098733,40.7140852232
-73.9317637124,40.7144893986
-73.9317553305,40.7144554519
-73.9317607787,40.714435461
-73.9317463618,40.7144366345
-73.9789190423,40.7755973703
-73.9309285396,40.7144261152
-73.9786398411,40.7756802673
-73.9776205179,40.7751706476
-73.9778146428,40.7760133641
-73.9779434726,40.7761941199
-73.9785535075,40.7761657471
-73.9786721115,40.7766492153
-73.9784371667,40.7762168348
-73.9305972867,40.7145246864
-73.9779822808,40.7763178787
-73.9780566283,40.7760313014
-73.86220428,40.83059584
-73.9769566712,40.7780333609
-73.9769135044,40.7779462729
-73.9769733512,40.7780410303
-73.9775863197,40.7783335168
-73.9774147422,40.7785244147
-73.9772434999,40.7779848716
-73.9759747312,40.7778424211
-73.9754522034,40.7785932301
-73.9758747351,40.7787257899
-73.9758827817,40.7786433958
-73.9759127051,40.778693771
-73.9758892358,40.7787830383
-73.9382383333,40.8534133333
-73.9761082549,40.7786728582
-73.976264326,40.7790766145
-73.9763137792,40.7788156858
-73.97660614,40.7790492895
-73.9768288471,40.7788280072
-73.9744436928,40.7792483597
-73.9747840819,40.7792933705
-73.9751363733,40.7793350704
-73.9756250382,40.7792816777
-73.9757524431,40.7797444426
-73.9787178767,40.7804521686
-73.9784133621,40.7806628896
-73.9782996197,40.7808135543
-73.9765666612,40.7798395353
-73.9760177304,40.7798847137
-73.975996608,40.7798356796
-73.9760396071,40.7798408345
-73.9756775927,40.7795796544
-73.975744648,40.7796708914
-73.9755252097,40.7794309594
-73.9753408079,40.7793963002
-73.9746643883,40.7799595641
-73.9747007658,40.7799043274
-73.9746657294,40.7798923413
-73.9747077227,40.7799900743
-73.9749153425,40.7800787548
-73.9760137071,40.7808168652
-73.959022804,40.7720393462
-73.9591331408,40.772073241
-73.9591264353,40.7719128114
-73.9587506746,40.7721428527
-73.9587799274,40.7722574752
-73.9589143731,40.772223319
-73.9589143731,40.772223319
-73.9590240923,40.7721566409
-73.9584803582,40.7706004568
-73.9581578226,40.7704887679
-73.9578885958,40.7705025562
-73.9577215445,40.7703154302
-73.9575804771,40.7705053641
-73.9576787968,40.7705085073
-73.9578858298,40.7704525162
-73.9320491162,40.7079339121
-73.9765025397,40.7840114599
-73.9764484764,40.7839500206
-73.9764673357,40.7840258768
-73.932124721,40.7079634583
-73.9574140125,40.7705358323
-73.9323268086,40.708644907
-73.9754697216,40.7846026775
-73.932277104,40.7087320788
-73.9322016668,40.7087564282
-73.9319698234,40.7088214718
-73.9319502097,40.7089094399
-73.9318294265,40.7088909159
-73.9316930529,40.7088901196
-73.9315228165,40.7089322806
-73.9329043218,40.7089648024
-73.9329681081,40.7092480269
-73.9330429584,40.7139018271
-73.9332926553,40.7142314036
-73.9333439526,40.7142138435
-73.9332747181,40.7142012706
-73.9332592954,40.7141440642
-73.9332509135,40.7141057589
-73.9332369157,40.7140893722
-73.954379093,40.7689163648
-73.9332306293,40.7140062657
-73.9332199004,40.7138996898
-73.9328598139,40.714079733
-73.9321466815,40.7143844152
-73.9319150896,40.7143602753
-73.9318304323,40.7143343753
-73.931660615,40.7139661163
-73.9721540083,40.7827273105
-73.952977052,40.7682096027
-73.9531638008,40.7680599438
-73.930524448,40.7143523964
-73.952620905,40.7684398955
-73.952620905,40.7684398955
-73.9521116205,40.7691780478
-73.9520709683,40.7691628766
-73.9519706369,40.7693440933
-73.9519706369,40.7693440933
-73.9522106108,40.7693463564
-73.9514,40.832225
-73.95236291,40.7706210344
-73.9522676916,40.7706227526
-73.9522592258,40.7706530113
-73.9522541129,40.7706688112
-73.9522080124,40.7706692722
-73.9522003011,40.770725389
-73.9521047474,40.7705886802
-73.952215137,40.7707219525
-73.949105,40.837995
-73.9524053224,40.7706196094
-73.9525194001,40.7704756083
-73.94832,40.8395583333
-73.94825,40.8401833333
-73.9480666667,40.840195
-73.948075,40.84015
-73.9464716667,40.8426633333
-73.94838,40.839645
-73.9467166667,40.8425966667
-73.9468383333,40.8425366667
-73.9485383333,40.8339666667
-73.9483633333,40.8339166667
-73.939389,40.734718
-73.9877866667,40.7245866667
-73.99245365,40.69369735
-73.9985823,40.69314663
-73.99893641,40.69304226
-73.99890579,40.69303285
-73.99886261,40.69303106
-73.99896774,40.6925236
-73.9990052,40.69256012
-73.99448754,40.69438066
-73.981934432,40.7791248942
-73.9819299058,40.7793533011
-73.9818763454,40.7793053147
-73.9818717354,40.7792462642
-73.9818792791,40.7792414865
-73.9818530437,40.7792990702
-73.9818363637,40.7792969328
-73.9817808755,40.7792239264
-73.9817567357,40.7792296261
-73.8586425781,40.8110198975
-73.9724114165,40.778565947
-73.9267452993,40.7181003644
-73.9529583333,40.693375
-73.9582366667,40.6946633333
-73.9268442058,40.7231810131
-73.9583583333,40.6961666667
-73.9581616667,40.694795
-73.958175,40.6948366667
-73.9317426738,40.7280859352
-73.926535165,40.7180792001
-73.9266711195,40.7179693971
-73.9246542659,40.7189113554
-73.9258268104,40.7205977105
-73.9666059125,40.7851406153
-73.9576155903,40.7896146046
-73.9576858691,40.7896710729
-73.9586212472,40.790555551
-73.958970552,40.7900592708
-73.9590584351,40.7901376003
-73.9590897472,40.7901373033
-73.9590492493,40.7901400166
-73.9590413924,40.7901438051
-73.9590788417,40.7901209844
-73.9591246205,40.790114215
-73.9591552054,40.7900828657
-73.9585282119,40.7898432291
-73.9585311984,40.7898173742
-73.9586058928,40.7897227992
-73.9586018315,40.7896909301
-73.958517501,40.7897438228
-73.9580598007,40.7896410187
-73.9561357374,40.7887958301
-73.9560774989,40.7888430598
-73.9560792452,40.7888153451
-73.9560768266,40.788853472
-73.9560725537,40.7888671597
-73.9560729532,40.7888633967
-73.9560686331,40.7888511689
-73.9559334083,40.7886346474
-73.8590774536,40.8109474182
-73.8618688658,40.8101942158
-73.9654510841,40.8008066146
-73.9634472226,40.8037419152
-73.8601531982,40.8106994629
-73.9621988219,40.8024335839
-73.9612249286,40.8030258073
-73.9632511698,40.8035617881
-73.9606495109,40.8020993136
-73.9607185778,40.8021118027
-73.960648086,40.8020313783
-73.9589953423,40.8034655219
-73.9584471196,40.8033949605
-73.9580039308,40.8055230277
-73.9580403921,40.8054542542
-73.9571382479,40.8051950019
-73.9573285171,40.8051939961
-73.9572669101,40.805141693
-73.9572041296,40.8052199381
-73.9570970927,40.80503935
-73.9583470859,40.8035254106
-73.9580382128,40.8034303179
-73.9576388989,40.802787887
-73.9561786038,40.7996085892
-73.9488387388,40.7971106982
-73.9488827438,40.7972642547
-73.9488011879,40.7971238997
-73.9146633333,40.793025
-73.8297271729,40.8448638916
-73.91347635,40.88688517
-73.90875301,40.88920863
-73.9105537,40.88985576
-73.91280662,40.88908848
-73.91163702,40.88866404
-73.91166246,40.88837665
-73.91166354,40.8882995
-73.91193918,40.88828357
-73.91204298,40.88829595
-73.912342,40.8884744
-73.91203445,40.88832258
-73.91486141,40.88807595
-73.9148329,40.88795107
-73.9534012601,40.798474392
-73.9524421536,40.7472148999
-73.9557455108,40.799729121
-73.92343,40.7912783333
-73.975243494,40.7490626118
-73.974967897,40.7479762752
-73.9748565015,40.7479682286
-73.9717930835,40.768887573
-73.9748154516,40.748259987
-73.9716883098,40.7688656124
-73.9747041185,40.7479780354
-73.9718408604,40.7689049654
-73.971708594,40.7687894209
-73.9718497452,40.7688274328
-73.9719409403,40.7687978866
-73.9720537607,40.7687990601
-73.9720609692,40.768921813
-73.9720367455,40.7689184603
-73.9749232215,40.7465202548
-73.9748971537,40.7464300236
-73.974893801,40.7464250364
-73.9748750255,40.7463323325
-73.9748826531,40.7463289798
-73.9749009256,40.7463085698
-73.9750341979,40.7462781435
-73.9750718326,40.7464266289
-73.9750357904,40.7458516723
-73.9738932532,40.7475018176
-73.9692438115,40.7475327468
-73.9691839647,40.7474487601
-73.9691495989,40.7474917593
-73.9696782456,40.7475414221
-73.99018,40.7196083333
-73.9707300068,40.7462472562
-73.9713718929,40.7468701993
-73.9713331685,40.7469764818
-73.9712304902,40.7466768288
-73.9592216667,40.7746166667
-73.88900371,40.85402608
-73.89074972,40.85494114
-73.89073887,40.85489848
-73.9536666667,40.694795
-73.9535216667,40.6955033333
-73.91440594,40.87968277
-73.91420845,40.8798779
-73.914215,40.8798018
-73.91315794,40.88068695
-73.91306685,40.88071783
-73.9129246,40.8810196
-73.9127715,40.88103809
-73.91608345,40.88501394
-73.91621899,40.88492418
-73.9140167236,40.879940033
-73.91585649,40.88516385
-73.8987436134,40.8778518903
-73.8831131,40.844645
-73.8995633374,40.8769855368
-73.9510451041,40.7775997188
-73.951120479,40.7776338392
-73.9654383437,40.7882344723
-73.9605666346,40.7975349726
-73.9512539543,40.7776826785
-73.9513250827,40.7777251312
-73.9516193862,40.7781942562
-73.9515828059,40.7782056869
-73.9516761781,40.7781436086
-73.9516415625,40.7782421231
-73.9510964044,40.7783729537
-73.9507248346,40.7785720239
-73.9506108408,40.7783900109
-73.9932861328,40.7636604309
-73.9504056518,40.7785212715
-73.9506384172,40.7782514161
-73.9508618788,40.7777341688
-73.9506109246,40.7781845285
-73.9508535807,40.7782404358
-73.9507414308,40.7782540145
-73.9507578593,40.7782349037
-73.9509124216,40.7782558166
-73.9511314486,40.7787582539
-73.9512166009,40.7796019921
-73.9512450156,40.7788099442
-73.9533487056,40.7707246766
-73.9524779935,40.7703334513
-73.9525102638,40.7703333674
-73.9526087512,40.7701829542
-73.952521328,40.7703095209
-73.9524557815,40.7704983233
-73.9524991997,40.7700537891
-73.9523955156,40.7702036156
-73.9506108408,40.7783900109
-73.9525260218,40.7697461732
-73.9523916599,40.7701182878
-73.9522427973,40.770353023
-73.9663649009,40.7775054178
-73.8771862072,40.8675212413
-73.9622923639,40.7703162264
-73.9623450861,40.7703027735
-73.9625866526,40.7701285975
-73.9625980519,40.7701688726
-73.9626034164,40.7700766717
-73.9626056795,40.7701223949
-73.9628770855,40.769528118
-73.9632261918,40.7691769582
-73.9633441251,40.7690516906
-73.9958211501,40.7315893611
-73.998763701,40.7314854255
-73.9989673813,40.7317465637
-73.9987064526,40.7314858027
-73.9990289044,40.7318331069
-73.9990185109,40.7317331108
-73.9982327913,40.7314695837
-73.9986611903,40.7315715496
-73.9990042616,40.7317807619
-73.9989641123,40.7317431271
-73.9989562333,40.7317425823
-73.9985482023,40.7314680331
-73.9984488767,40.7318281616
-73.9967050218,40.7302565128
-73.9966817201,40.7302514417
-74.0059217625,40.7359693246
-74.0055078641,40.7360824803
-74.0054382105,40.7366879471
-74.0042028018,40.7360185264
-74.0003062227,40.736344792
-73.9966052771,40.7346861391
-73.9966486116,40.7346317405
-73.9969676268,40.7347448962
-73.99648207,40.7346801381
-73.9965011739,40.7345910464
-73.93843953,40.73416347
-73.9386852,40.7347038
-73.93958645,40.7346738
-73.9390574,40.7349433
-73.94044659,40.73529271
-73.9178695679,40.8906211853
-73.9173736572,40.8905792236
-73.9115219116,40.8978500366
-73.9127426147,40.8966178894
-73.9149856567,40.8972129822
-73.9152297974,40.8958053589
-73.9154891968,40.8954696655
-73.9152069092,40.8954124451
-74.0009694444,40.7381861111
-74.0008305556,40.73825
-74.0007166667,40.7381777778
-74.0012138889,40.7383083333
-74.001275,40.7383027778
-73.9486166667,40.6920783333
-73.84854938,40.88178482
-73.84853993,40.88178125
-73.8830825,40.8446445
-73.921402339,40.5833767355
-73.9215869923,40.5833661743
-73.9201411978,40.5830609892
-73.8817177993,40.5978076905
-73.9601672162,40.7748821844
-73.9617836662,40.7753615035
-73.9695050754,40.7822071715
-73.9826081656,40.7677670639
-73.9786091622,40.7670329479
-73.9826397088,40.7677590217
-73.982622709,40.7677672994
-73.9826259202,40.7677672089
-73.9826312347,40.7677715773
-73.9826155743,40.7677633051
-73.978434736,40.7669441868
-73.9761058072,40.7663388765
-73.91533639,40.88717114
-73.9740054869,40.7673170558
-73.9734575619,40.7672867971
-73.9735043329,40.7672772417
-73.9733995591,40.7672386431
-73.9736039099,40.7669130061
-73.9737521858,40.7670267905
-73.972553406,40.7792760618
-73.9726522286,40.7791889739
-73.9726719261,40.7791927876
-73.9726820682,40.7791993674
-73.9729082958,40.7792314282
-73.9727458545,40.7792206575
-73.9730725811,40.7785911765
-73.973116167,40.7786202198
-73.9200134575,40.8732272382
-73.9247122687,40.8751989808
-73.87670168,40.84065248
-73.87670347,40.8406536
-73.87676535,40.84102458
-73.9270807913,40.8368717573
-73.95237,40.7966083333
-73.9817940319,40.7792234518
-73.9817737319,40.7793642186
-73.9817999038,40.7790932105
-73.981787868,40.7791411135
-73.9818164371,40.7791495264
-73.9817609855,40.7792540053
-73.9818028266,40.7791327062
-73.9818427209,40.7790639768
-73.9818170464,40.7791483889
-73.9818312508,40.7792093838
-73.9818459191,40.779224597
-73.981850613,40.7793040993
-73.9820308239,40.7795004035
-73.9819064365,40.7795356075
-73.9817553107,40.7793784468
-73.9818210249,40.7793038059
-73.9815561567,40.7792859525
-73.9814776183,40.7791623613
-73.9815206174,40.7791588409
-73.9815206174,40.7791588409
-73.9815206174,40.7791588409
-73.9819302411,40.7791030175
-73.9748230577,40.7765634265
-73.9747767896,40.7764589042
-73.9740478993,40.7771786163
-73.9740768169,40.7773125172
-73.9741095901,40.7772677998
-73.9740483184,40.7773170853
-73.9739670139,40.7773160376
-73.9740049002,40.7774318755
-73.9738771599,40.7774006948
-73.9739144594,40.7772379183
-73.9738608991,40.7774350606
-73.9740973525,40.7775366074
-73.9739240986,40.7774768025
-73.9739273675,40.7774725277
-73.9737521858,40.7773257606
-73.9738181513,40.7773502358
-73.973821085,40.7774801134
-73.9738311433,40.7773888763
-73.9739339054,40.7775280998
-73.9738102724,40.7775325841
-73.9738363401,40.7774588652
-73.9739556146,40.7775751222
-73.9638405153,40.7770767165
-73.9678262182,40.7782823045
-73.9675500864,40.7781270599
-73.9703324496,40.7809685408
-73.9838850394,40.7805894905
-73.9504929074,40.7782931999
-73.9504534286,40.7781279507
-73.9504321386,40.7781824749
-73.9502804261,40.7782751788
-73.9502997045,40.7783165016
-73.9503033926,40.7783228718
-73.950489387,40.7781507494
-73.9505608008,40.7781549404
-73.8891386335,40.7476317371
-73.889057329,40.7475834992
-73.8889797126,40.7478527679
-73.9127941767,40.7559243835
-73.887057826,40.7489534794
-73.8870662079,40.7486246154
-73.8868703228,40.7481114334
-73.8878208306,40.747638233
-73.8878532686,40.748257069
-73.8880049811,40.7490017172
-73.8879597188,40.7489451813
-73.8879631554,40.7489728416
-73.8878882211,40.7490514219
-73.889276851,40.7488410781
-73.8893771824,40.7488217159
-73.8894261327,40.7488239371
-73.889363017,40.7487672335
-73.8892210276,40.7483625552
-73.889036961,40.7479793346
-73.8889291697,40.747857797
-73.8891334367,40.7474992611
-73.8890881744,40.747532202
-73.8890691475,40.7475478761
-73.8896174916,40.7476701681
-73.8897350059,40.7482189313
-73.8529182506,40.7527568518
-73.9597766195,40.7976110978
-73.8567144983,40.7516477164
-73.925576862,40.7899359567
-73.875706466,40.7497341279
-73.811462447,40.86989207
-73.8174286857,40.8597029846
-73.9805451004,40.779611743
-73.9253854193,40.7902490208
-73.9561847226,40.7729330985
-73.9561044239,40.7728983555
-73.9560796973,40.7728862437
-73.9561532904,40.7728202362
-73.9560734109,40.7728310908
-73.9567219187,40.771917128
-73.9558341075,40.7726927475
-73.9561157395,40.7732184185
-73.9560005721,40.7728906023
-73.9559131489,40.7729655784
-73.9560812899,40.7729562745
-73.9561009035,40.7729255967
-73.9560965449,40.7729349845
-73.956058072,40.7729577832
-73.9560366981,40.7729281532
-73.9560257178,40.7728732936
-73.9561208524,40.7729548915
-73.97680617,40.78050804
-73.9558491111,40.7728035143
-73.9781053,40.7813995
-73.9744283,40.7849237
-73.9559393842,40.772869899
-73.9559773543,40.7728748024
-73.955934858,40.7729292429
-73.9559568186,40.7728775265
-73.9559776895,40.7728696056
-73.9560033382,40.7727810089
-73.9558882546,40.7727200305
-73.9558537212,40.7726518857
-73.955920022,40.7727240958
-73.9561260492,40.7724389853
-73.9792475291,40.7671820652
-73.9524330665,40.7705169311
-73.9525331464,40.7704815595
-73.8525872492,40.7527177921
-73.8528682106,40.7527748309
-73.8529237826,40.7527807402
-73.8536525891,40.7532599336
-73.8534468134,40.7531932556
-73.8537022938,40.7531940099
-73.8534365874,40.7529506414
-73.8540164475,40.7530598995
-73.8551560511,40.7524176361
-73.8551061787,40.7523548138
-73.8557037246,40.7525265171
-73.8557050657,40.7525160816
-73.8558644057,40.7525468013
-73.8566203695,40.7528830832
-73.8566854969,40.7533966843
-73.8569810428,40.7538384945
-73.8574998826,40.7541798894
-73.8579280303,40.7539481717
-73.8601636515,40.7536045975
-73.8596893196,40.7531424612
-73.8595709671,40.7531943452
-73.8595260401,40.753321792
-73.8588449266,40.753495968
-73.8581358176,40.7533462253
-73.8561124262,40.7521078829
-73.8563747798,40.7515051822
-73.8566579205,40.7515718602
-73.8565989119,40.7515831758
-73.8565900271,40.7515243348
-73.8571490162,40.7510337001
-73.8589556516,40.7499728864
-73.8591952064,40.7495043381
-73.8609922026,40.749198231
-73.8635430672,40.7505317498
-73.8644590416,40.7503249264
-73.8657843043,40.7499819808
-73.8658793551,40.7498145942
-73.8660344203,40.7497854671
-73.8660261222,40.7497553341
-73.8662608155,40.749759106
-73.8662663475,40.7497655182
-73.8663091791,40.7497727685
-73.8676103019,40.7502466813
-73.8690801524,40.7498148457
-73.8692694158,40.7487248211
-73.8693901152,40.7487105299
-73.8694115729,40.7486810256
-73.8694134169,40.7487025671
-73.8696638682,40.7485734439
-73.869418949,40.7482717373
-73.8696337771,40.7481783629
-73.8696978987,40.7480463898
-73.8697465137,40.7479951345
-73.8695443422,40.7478380995
-73.8694825676,40.7477103593
-73.8695667219,40.7475214731
-73.8690761291,40.747516905
-73.8690763806,40.747503955
-73.8690703456,40.7475067629
-73.8694870938,40.7473337604
-73.8704227657,40.7470744243
-73.8708979358,40.7468861668
-73.8712473773,40.7468701573
-73.8716981561,40.7469264418
-73.8718672191,40.7465170697
-73.8718656265,40.7463981724
-73.8724408765,40.7461685921
-73.872583285,40.7466277946
-73.8728758135,40.7465889864
-73.8743073587,40.7473752089
-73.8743579854,40.7474616683
-73.8742746693,40.7473977143
-73.8738295064,40.7482089568
-73.8738881797,40.7490862906
-73.8740439155,40.7490904397
-73.8740248886,40.749065294
-73.8740170934,40.7490781183
-73.8738826477,40.7490746817
-73.8740755991,40.7493274799
-73.8737785444,40.7496198407
-73.8738215436,40.74956737
-73.8737026882,40.7496973733
-73.8743734919,40.7503461326
-73.8755790611,40.7499959367
-73.8755617943,40.7499684021
-73.8754821663,40.7499621576
-73.8757411671,40.7497383189
-73.8757715096,40.7497429708
-73.8754516561,40.7487281738
-73.8752758876,40.7490595105
-73.875479484,40.7489100192
-73.876730064,40.7492123964
-73.8766756654,40.7491319301
-73.8765704726,40.7492170483
-73.8766563871,40.7493127278
-73.8769458142,40.7501228387
-73.8767293096,40.7501076674
-73.8768189122,40.7501222939
-73.8801706676,40.7501579589
-73.8817100041,40.7494958723
-73.8809368574,40.7483416424
-73.8860126865,40.7491858257
-73.8860663307,40.7485535369
-73.8859768958,40.7484349748
-73.8858478983,40.7482324681
-73.8870216162,40.7489889767
-73.8878566214,40.749042579
-73.8904896286,40.7491689362
-73.8915424795,40.7460411452
-73.8912965544,40.7462625113
-73.8913928625,40.7462724019
-73.8915265538,40.7463356853
-73.8910283335,40.7452902105
-73.89087528,40.7452856005
-73.890840076,40.745312674
-73.8902060688,40.7454425516
-73.8903778978,40.7454658533
-73.8928484638,40.7476670249
-73.8928825781,40.747608603
-73.8928917982,40.7476182841
-73.8930207119,40.7477329485
-73.8930226397,40.7477116166
-73.8929782157,40.7477166457
-73.8930668124,40.7479273249
-73.8930802234,40.74782955
-73.8930178621,40.7478035242
-73.8932732587,40.747801303
-73.8932328579,40.7477948489
-73.8932080474,40.74778324
-73.891107794,40.7468252723
-73.8911163435,40.7468388928
-73.9371633333,40.839955
-73.9323883333,40.84465
-73.9402916667,40.8342583333
-73.9302883333,40.86298
-73.8473012434,40.754788175
-73.8526270606,40.7527838696
-73.8527080678,40.752775091
-73.8520859065,40.7532641864
-73.8528876415,40.7528123804
-73.8526748358,40.7528864098
-73.8531544034,40.7531063338
-73.8532890585,40.7530695354
-73.8532115438,40.7531048465
-73.8533330168,40.7530079911
-73.853157233,40.7530336238
-73.8536958757,40.7530508093
-73.8537621155,40.7530433913
-73.8539264726,40.7530470612
-73.8541704832,40.7529454371
-73.8551296052,40.752424968
-73.855214664,40.7523865575
-73.8552265795,40.7524056328
-73.8551824143,40.7524219163
-73.8551271186,40.7524364013
-73.8551820343,40.7524602097
-73.8557485003,40.7524398416
-73.8558039978,40.7524020848
-73.856428005,40.7527546616
-73.8564347942,40.7531728037
-73.8565952238,40.7534998656
-73.8570821286,40.7538469602
-73.8570015785,40.75398413
-73.8570020814,40.7541795541
-73.8569695596,40.7541939291
-73.857236188,40.7541353396
-73.8577664272,40.7538960362
-73.8576645032,40.7538651489
-73.8576949295,40.7538520731
-73.8577455562,40.7538900432
-73.8579270244,40.7538008597
-73.8596023745,40.7531614869
-73.8594868128,40.7531792578
-73.8594366052,40.7532443433
-73.8595464081,40.753340358
-73.8588098903,40.7535590418
-73.8580365759,40.7532724645
-73.856266318,40.7514041802
-73.85650713,40.7514534239
-73.8565865905,40.7515929826
-73.8567056973,40.7515759673
-73.8566482813,40.7515534619
-73.8565434237,40.7515385002
-73.8565812261,40.7514609257
-73.8567852416,40.7513089618
-73.8571743295,40.7510937984
-73.8583676611,40.750876288
-73.8589885925,40.7498323638
-73.8593864814,40.7496971637
-73.8594749105,40.749650728
-73.8611678873,40.7493602531
-73.8641867482,40.7503535442
-73.8642673474,40.7502989425
-73.8643483166,40.7502811728
-73.8655993995,40.7497920888
-73.8656418119,40.7497689128
-73.8663075865,40.7496561343
-73.8662290481,40.7497537835
-73.8663479873,40.749846194
-73.8662842848,40.7496686234
-73.8661013079,40.7496612054
-73.8675760199,40.7502971823
-73.867588006,40.75029823
-73.8677929436,40.7501826017
-73.8692691643,40.7497390733
-73.86933974,40.7488442632
-73.8693539892,40.7487289282
-73.8694145904,40.7488097297
-73.8694683184,40.748767946
-73.8695554902,40.7487552055
-73.8695426658,40.7486532396
-73.8695999142,40.7486262499
-73.8701647707,40.7484874037
-73.8697712403,40.7480703621
-73.869651463,40.7479555719
-73.8694817294,40.7478595572
-73.8695553225,40.7479338628
-73.8696130738,40.7478642511
-73.8694513869,40.7477546158
-73.8695378882,40.7475732733
-73.8694359642,40.7476018556
-73.8695290872,40.747556258
-73.8693866786,40.747467829
-73.8694218826,40.747515061
-73.8693375607,40.7475158573
-73.8692334574,40.7474884484
-73.869208647,40.7474469161
-73.8690835052,40.7474379056
-73.869012259,40.7474058867
-73.8690381591,40.7474469161
-73.8691385743,40.7474637637
-73.8691314497,40.7475259575
-73.8690776379,40.7475109958
-73.8690541685,40.7474893704
-73.8690955751,40.7475015661
-73.8694860042,40.7472803258
-73.8701166586,40.7471299125
-73.8711181284,40.7467598515
-73.8713779674,40.7468008809
-73.8719276526,40.746439579
-73.8718370442,40.7464829553
-73.8725347538,40.7462954522
-73.8724100311,40.7462799875
-73.8724397869,40.7463554247
-73.8725520205,40.7464152296
-73.8726931718,40.7465342526
-73.8728660066,40.7464930555
-73.8739104756,40.7479628642
-73.8738916163,40.7481460926
-73.873818107,40.7483241242
-73.8738566638,40.7481476013
-73.8738030196,40.7481357828
-73.8740346954,40.7491201954
-73.8740116452,40.749087967
-73.8740359527,40.7491019648
-73.8739810512,40.7491036412
-73.8740201109,40.7490618155
-73.8739786205,40.7490389329
-73.8739308436,40.7492064871
-73.8739673049,40.7494320441
-73.8739387226,40.7495353511
-73.8737892733,40.7496200502
-73.8737503812,40.7496439387
-73.8739769441,40.7501013391
-73.8757762872,40.7497082279
-73.8755278476,40.7499153447
-73.875541091,40.7499269536
-73.8755057194,40.7499536081
-73.8754267619,40.7497744868
-73.8754289412,40.7497552503
-73.8755984233,40.7497791388
-73.8755617943,40.749804494
-73.8757058793,40.7497447729
-73.8767870804,40.7474268029
-73.8754703478,40.7488526032
-73.8754073159,40.7488932554
-73.8754199725,40.7488080953
-73.8753559348,40.7489025593
-73.8752684277,40.7486532815
-73.876638399,40.7490071429
-73.8766801079,40.749146808
-73.8767408767,40.7492874144
-73.876737021,40.7494343073
-73.8767728955,40.7494287333
-73.8801081386,40.7503908081
-73.881786168,40.7498753955
-73.8811146461,40.7483602818
-73.8828743343,40.7472237898
-73.8831233494,40.7483236595
-73.8831209031,40.7485462584
-73.8864266125,40.7516234625
-73.8860006165,40.7484896249
-73.991189,40.774901
-73.8859501575,40.7484211447
-73.8860486907,40.7480925392
-73.8859899715,40.7481578691
-73.88594253,40.7482051431
-73.8858889696,40.7482043887
-73.8868156728,40.7491368335
-73.8871776872,40.7490621508
-73.887192607,40.7489518868
-73.8872284815,40.7490503323
-73.8877595589,40.7491814671
-73.8913335186,40.74631406
-73.8913896774,40.7463084441
-73.8914517035,40.7462888305
-73.8914513682,40.7463527425
-73.8913702314,40.7464073925
-73.8914289885,40.7463447377
-73.8914289885,40.7463447377
-73.8914289885,40.7463447377
-73.8913655375,40.7459914824
-73.8912096758,40.7457685626
-73.8910564129,40.7454907475
-73.8910572511,40.7453920087
-73.8908871823,40.7453787234
-73.8906529919,40.7454596507
-73.8907543291,40.7453552122
-73.8898573817,40.7453062619
-73.8902280819,40.7455005055
-73.8900158834,40.7454899513
-73.890147144,40.7456730539
-73.893228626,40.7475535052
-73.8931181096,40.7477041567
-73.8930736017,40.7477280032
-73.8931459375,40.747588696
-73.8929551654,40.7476905361
-73.8930788823,40.7476671925
-73.8930626214,40.7475280948
-73.8929797244,40.7474011509
-73.89290303,40.7476999658
-73.892988693,40.7474817429
-73.8930392359,40.7476227684
-73.8929820713,40.7474304876
-73.8929559198,40.7476609061
-73.8929005154,40.7475818647
-73.8930316084,40.7477869699
-73.8932374679,40.7477595611
-73.8934626897,40.7481402252
-73.8933906891,40.7480872935
-73.8914496976,40.7468510096
-73.8911871706,40.7470646594
-73.987311842,40.7632126892
-73.8912791201,40.75199435
-73.8913020865,40.752049964
-73.8915241231,40.7520762412
-73.89145514,40.7521931688
-73.8914732449,40.7523740922
-73.8911031839,40.753242625
-73.890227275,40.7513437467
-73.8876003028,40.7526739547
-73.8848247193,40.7518268377
-73.8863858488,40.7516316232
-73.8865457755,40.7513698982
-73.8867154252,40.7516584453
-73.9892283641,40.7640378457
-73.9872716927,40.7815742959
-73.9745197166,40.7761708601
-73.9694614895,40.779403844
-73.9676969313,40.7785118418
-73.9677145333,40.778523325
-73.9648166579,40.7777632121
-73.963532,40.7139187
-73.86184889,40.83308008
-73.9672814403,40.7750127325
-73.99475,40.7221416667
-73.86860617,40.85448053
-73.991709156,40.7755907905
-73.9919839986,40.7753525768
-73.9919690788,40.7755003497
-73.9900865034,40.7778187003
-73.96492868,40.71432467
-73.96408098,40.71624588
-73.96263131,40.71511425
-73.96316785,40.7144331
-73.96337674,40.7145704
-73.96334083,40.7145363
-73.96358439,40.71544084
-73.96344382,40.7142754
-73.9229069744,40.8041341463
-73.9227738698,40.8039569529
-73.9229898714,40.8041337273
-73.9205165316,40.8030161079
-73.9204090388,40.8029689718
-73.8871003222,40.8063573204
-73.8873612509,40.8062509541
-73.8869926986,40.8063499863
-73.8869692103,40.8064102769
-73.8869314269,40.8063553507
-73.8869180997,40.8063628944
-73.8869145793,40.8063632716
-73.8862020337,40.8058580105
-73.8862116729,40.8056731057
-73.8861906343,40.8058010973
-73.8862135169,40.8058071742
-73.8861743734,40.8057559189
-73.8861566038,40.8057398256
-73.8861506526,40.8057162306
-73.89607725,40.71147147
-73.89605986,40.71150539
-73.89597057,40.71154598
